품목일련번호,품목명,큰제품이미지
200700012,안티노을연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428268052300079
200612701,리드써클연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148648208845600016
200612560,하이치올씨프리미어정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428268052300094
200612563,콜레스트연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428268052300099
200810051,오큐비타연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428268052300102
200607903,셀지민정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428268052300107
201307473,게리드정2밀리그램(글리메피리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426715423500046
201307376,실로브이정50밀리그램(실로스타졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426712262700170
201307573,올메브이정20밀리그램(올메사르탄메독소밀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426717883200198
201307318,레보세브이정5밀리그램(레보세티리진염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426712262700083
201307560,발사탐정(발사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426717883200029
201307561,발사탐정160mg(발사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426717883200040
201306497,뮤코렌정(레바미피드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MksuF0DWX0
201307486,싱귤다운정10mg(몬테루카스트나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426715423500112
200502849,프로세프정(세프프로질수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428157583400141
201100902,올메잘탄정20밀리그램(올메사탄메독소밀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426538213500032
200410894,리바텍정(비페닐디메틸디카르복실레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428095463800117
200701244,화일세파드록실캡슐500밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427907131700142
201101023,올살탄플러스정20/12.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426543658200002
201306906,알리톡연질캡슐10밀리그램(알리트레티노인),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OoAc19nhUo
201306905,알리톡연질캡슐30밀리그램(알리트레티노인),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OoAc19nhV4
201307563,탐스플라캡슐(탐스로신염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151922765025100089
201307290,카바펜캡슐300밀리그램(가바펜틴),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151853655168900026
200410949,티론정(티로프라미드염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OiaS5LeMFf
201305968,빠리바정10밀리그램(라베프라졸나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426683772100077
200501999,로바톤정(로바스타틴),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428147654400097
201307565,바르탄프로정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426717883200144
201100948,올코탄정10밀리그램(올메사탄메독소밀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426538213500080
201306419,베포탄정(베포타스틴살리실산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426697439100025
201306383,플루코졸정150밀리그램(플루코나졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426690960100169
201307482,네비스톨정2.5밀리그램(네비보롤염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426715423500078
201307042,글리피온정(글리메피리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426705760700128
201307379,마이믹스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426713789400036
199202562,옥파짐정(옥틸로늄브롬화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427619746700054
200805748,유로셋정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427911774600023
200403415,삼익펠로디핀정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599011651200026
200500253,오로디핀정(암로디핀오로트산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150946223524600011
200404692,제뉴원트리메부틴말레산염정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ng1bQNO9T9
200502809,파세드정(피나스테리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150946447752800053
200501794,프로베정(프로피베린염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428181019400071
200500162,펙손정120밀리그램(펙소페나딘염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OlTcytjZBG
200502720,아미론정(염산아미오다론),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150946451934400071
200500431,실리세프연질캡슐(밀크시슬열매건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428181019400081
200500208,멜라제장용정45밀리그람(브로멜라인),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428181019400087
200503581,뉴프릴정(에날라프릴말레산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428181019400090
200511002,박사르정6밀리그램(라시디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428181019400093
200500493,건일로사르탄칼륨정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151611729131700062
200500963,로사맥스정(로사르탄칼륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428181019400101
200502768,로사코맥정(로사르탄칼륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428181019400104
200004392,훼로겐연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148725977858300006
200302158,훼모빈캅셀,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428181019400110
200102582,헤로큐빈연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661648918900118
200502026,로사벨정(로사르탄칼륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oikd3yeZ6p
200503652,로테인정(로사르탄칼륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428181019400119
200201997,에스케이헤모원캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6P1j
200501203,일양로자탄정(로사르탄칼륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6II0
200501573,레디페린-에프캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151672211034800118
200003083,헤모콘플러스캅셀(글루콘산제이철나트륨복염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428181019400155
200604342,치옥타신에이치알정(치옥트산),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428224287900052
200604332,팜클로정(팜시클로비르),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599013847700031
200308589,다이플루캡슐150밀리그람(플루코나졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OjTeG8u98S
200608194,가바렉스정600밀리그램(가바펜틴),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oen3FBnXaP
200605454,디멘토연질캡슐(콜린알포세레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428224287900079
200607891,다베롤정10mg(염산베탁솔롤),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428224287900082
200607892,다베롤정20mg(염산베탁솔롤),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428224287900085
200607805,하이로자정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428224287900088
200608465,클로본스정(클로피도그렐황산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333326986000024
200607680,에스트라클로피도그렐정(클로피도그렐황산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147800423654200049
200608320,로디엔정2.5밀리그램(에스암로디핀니코틴산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428224287900097
200607771,슈다펜정(수도에페드린염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6Njj
200607784,가프리드정(이토프리드염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428224287900103
200607004,칼디플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148648204204900054
200606320,치옥티드에이치알정(치옥트산)(수출용),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oi0vWfEyJV
200605403,리포산에이치알정(티옥트산),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oi0vWfEy5R
200605431,리포에스알정(티옥트산),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428224287900115
200605481,페미르정(팜시클로비르),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428224287900127
200903046,칼레트라정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428224287900130
200605482,펩타졸정20밀리그램(판토프라졸나트륨세스키히드레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oo7XeTdjsJ
200600355,레마고연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428224287900139
200608256,명문레보설피리드정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428224287900142
200606830,코슈정(슈도에페드린염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NpHokfzONg
200606835,코오롱글리메피리드정2밀리그람(글리메피리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oi0vWfEyn4
200606992,젤로톤정120밀리그람(은행엽엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154125966517200037
200605426,유니그릴정(사르포그렐레이트염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OsDC9sjoe0
200605439,안트롬정100mg(사르포그렐레이트염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OsDC9sjoZW
200608161,사포레이트정100밀리그램(사르포그렐레이트염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OsDC9sjoK2
200605450,사포렐정100밀리그램(사르포그렐레이트염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F67x7
200612341,씨엔큐연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428268052300110
200612611,마이에신정(은교산엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OSWzHKsTwF
200612146,나리돌플러스캡슐(수출용),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428268052300125
200704541,다모페시아정(피나스테리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAxfk
200705836,에카미펜정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428268052300140
200608003,리베마린연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147809054104100038
197000208,건위황정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428268052300149
200606619,판크렌정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151914126104600150
200606532,제로살캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151689487764000159
200703681,노플라그정(사르포그렐레이트염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151706768100000005
200703692,사포그렌정(사르포그렐레이트염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333323956000002
200706244,안프란정100밀리그램(사르포그렐레이트염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OsDC9sjoPg
200703737,진프라그정(사르포그렐레이트염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6I-n
200703675,안티코아정(사르포그렐레이트염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OXnTn8MsPE
199806928,에이토시정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428272769400006
200009572,코큐비타정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152035096572400035
200706123,클락신정500밀리그램(클래리트로마이신),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428272769400012
200703233,토펙스정25밀리그람(토피라메이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428272769400021
200101575,삼진로페베린캅셀,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151672211034800124
200708839,심발타캡슐60밀리그램(둘록세틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151672206274500129
200501020,덴탑스캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428316988100131
200703052,리피원정20mg(아토르바스타틴칼슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428316988100134
200709544,임팩타민정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oe8SX1EivB
200502161,비오미신캡슐(은교산),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151672211034800112
200708742,조트라정(이트라코나졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149322120660200012
200200133,유로펜정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NCPBl3FidV
200708427,세자르정100mg(로사르탄칼륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428316988100168
200502202,디스톤연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661648918900082
200502156,자르탄정100밀리그램(로사르탄칼륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152035092098000073
200707223,엔시트라정(트라마돌염산염|아세트아미노펜),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154653000721000079
200502052,벨리만정(방풍통성산건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151197018596300046
200706542,리피논정40밀리그램(아토르바스타틴칼슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428316988100190
200709623,에스피씨세파클러캡슐250mg,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mv12iojCq6
200404157,헬시덴캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428316988100196
200703696,산도스트라마돌서방정100mg(트라마돌염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151672201851500137
200102527,노텍정(세티리진염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428322126600002
200402806,페리비타캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6JOx
200401318,헤모드림캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428181019400170
200403042,헤모테인캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6CB4
200500150,훼러진플러스캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428181019400180
200500820,코자살탄정50mg(로사르탄칼륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oikd3yeX_n
200401058,훼르친캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428181019400194
200502954,쿨본정(오소판물질),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661654875400023
200201896,진칼스정(오소판물질),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428185705700031
200502676,벨라더마화이트정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428185705700040
200501960,마리아누스연질캡슐(카르두스마리아누스엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428185705700043
200511904,다이아벡스엑스알서방정(메트포르민염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OsDC9sjoEQ
200501429,아세필린캡슐(아세브로필린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428185705700049
200500871,스포라졸정(이트라코나졸고체분산체)(수출명:아주졸린정),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OjTeG8u8Tf
200600207,디트롤서방캡슐4밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428185705700055
200600248,리스펜정0.5밀리그램(리스페리돈),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oj34d6imUB
200600247,수마트란정25밀리그램(수마트립탄숙신산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oi0vWfEypu
200500581,코살탄정(로사르탄칼륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428185705700070
200500396,란스터캡슐15밀리그람(란소프라졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OjTeG8u8nd
200502900,펩타졸정40밀리그램(판토프라졸나트륨세스키히드레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OTUVQKMT5o
200500665,판테졸정(판토프라졸나트륨세스키히드레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OHXkPjtlC_
200502598,판토케이정40밀리그램(판토프라졸나트륨세스키히드레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQdQ5pDQBc
200605468,디플라그정(사르포그렐레이트염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OsDC9sjogq
200501578,웰타민연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147809045897300171
200607846,보령옥시라세탐정400밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428224287900181
200608295,세자르플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NX5POZfU03
200600123,로자살탄플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428224287900187
200707373,로제틴플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428224287900190
200606825,코살탄플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428224287900193
200608296,세자르플러스에프정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428224287900196
200607930,로잘플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154817162448400083
200401773,로잘정50mg(로사르탄칼륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N76BAaK92q
199802187,바소프린연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428229166200014
200101355,세다콜캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428229166200017
200608247,시노콜드캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151577162254600179
200607700,맥시라민정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428229166200035
200604198,세토람정2.5밀리그램(토라세미드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v2jf
200500998,콜리세린연질캡슐(콜린알포세레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428229166200042
